Transaction ID,Financial Institution,Payment Type,Amount,Currency,Vendor,Tags,Date
844275,Wells Fargo,Debit Card,338.2,usd,RICKHOUSE,drink personal,2012-09-04T10:12:52Z
121863,Chase,Debit Card,642.19,usd,AMAZON.COM,office,2012-09-04T04:07:27Z
637471,Chase,Credit Card,3.72,usd,"STARBUCKS, INC.",food drink personal,2012-09-04T19:04:06Z
921518,SVB,Debit Card,172.14,usd,P.C.H.,drink,2012-09-04T06:18:24Z
224939,Chase,Credit Card,170.85,usd,REI,clothing personal,2012-09-04T00:47:53Z
159882,SVB,Debit Card,172.14,usd,BACKCOUNTRY.COM,clothing personal,2012-09-04T23:29:21Z
577239,Chase,Wire Transfer,1697.5,usd,FATEMA OFFICE DESIGN SERVICES,contractor,2012-09-04T20:52:50Z
220926,Chase,Debit Card,109.93,usd,PATAGONIA,clothing personal,2012-09-04T14:50:32Z
874120,SVB,Debit Card,77.75,usd,BLOODHOUND,drink,2012-09-04T10:21:14Z
579377,Wells Fargo,Debit Card,188.67,usd,BOSE,office,2012-09-04T03:41:07Z
192980,SVB,Debit Card,23.04,usd,BRAINWASH,food personal,2012-09-04T14:32:25Z
531411,Wells Fargo,Credit Card,146.5,usd,BACKCOUNTRY.COM,clothing personal,2012-09-04T10:19:12Z
545599,SVB,Debit Card,29.89,usd,BRAINWASH,food personal,2012-09-04T02:37:58Z
927129,Chase,Credit Card,156.98,usd,BOSE,office,2012-09-04T05:27:34Z
365269,Chase,Credit Card,214.84,usd,BOSE,office,2012-09-04T23:00:00Z
360843,SVB,Debit Card,32.84,usd,BLOODHOUND,drink personal,2012-09-04T08:23:06Z
124403,Wells Fargo,Debit Card,27.12,usd,BRAINWASH,food personal,2012-09-04T06:24:58Z
547078,Chase,Credit Card,4.14,usd,"STARBUCKS, INC.",food drink personal,2012-09-04T04:50:46Z
721367,SVB,Credit Card,88.69,usd,P.C.H.,drink,2012-09-04T07:36:05Z
356833,Wells Fargo,Debit Card,2.1,usd,"STARBUCKS, INC.",food drink personal,2012-09-04T16:02:33Z
545384,Chase,Wire Transfer,2469.54,usd,AMAZON.COM,office,2012-09-04T18:34:37Z
438017,Wells Fargo,Credit Card,248.41,usd,BOSE,office,2012-09-04T04:42:44Z
14280,Chase,Debit Card,239.78,usd,PATAGONIA,clothing personal,2012-09-04T16:08:44Z
472907,SVB,Credit Card,89.64,usd,BACKCOUNTRY.COM,clothing personal,2012-09-04T20:39:03Z
443192,Wells Fargo,Debit Card,15.36,usd,BRAINWASH,food personal,2012-09-04T20:01:46Z
984858,Chase,Credit Card,125.91,usd,RICKHOUSE,drink personal,2012-09-04T15:57:39Z
619349,SVB,Debit Card,255.23,usd,BOSE,office,2012-09-04T14:31:02Z
165614,Wells Fargo,Credit Card,902.6,usd,CRATE AND BARREL,furniture,2012-09-05T06:21:40Z
151332,SVB,Credit Card,199.34,usd,BACKCOUNTRY.COM,clothing personal,2012-09-05T01:36:48Z
112749,Chase,Debit Card,28.56,usd,EXTREME PIZZA,food personal,2012-09-05T02:08:25Z
989194,Wells Fargo,Debit Card,20.26,usd,BRAINWASH,food personal,2012-09-05T10:35:12Z
744971,Wells Fargo,Wire Transfer,9972.91,usd,VACLAV DESIGN SERVICES,contractor,2012-09-05T07:50:08Z
890940,Wells Fargo,Credit Card,103.59,usd,REI,clothing personal,2012-09-05T19:44:56Z
779874,SVB,Debit Card,13.21,usd,EXTREME PIZZA,food personal,2012-09-05T20:12:44Z
809956,SVB,Wire Transfer,4159.54,usd,FATEMA OFFICE DESIGN SERVICES,contractor,2012-09-05T15:38:22Z
226004,Chase,Wire Transfer,2420.2,usd,AMAZON.COM,office,2012-09-05T07:20:46Z
576979,Wells Fargo,Credit Card,59.86,usd,BACKCOUNTRY.COM,clothing personal,2012-09-05T06:07:39Z
434430,SVB,Debit Card,2366.63,usd,CRATE AND BARREL,furniture,2012-09-05T05:30:11Z
322385,Wells Fargo,Credit Card,940.09,usd,CRATE AND BARREL,furniture,2012-09-05T17:35:58Z
422532,Chase,Credit Card,233.89,usd,REI,clothing personal,2012-09-05T14:12:18Z
500837,Wells Fargo,Credit Card,445.4,usd,IRISH BANK,drink personal,2012-09-05T02:43:00Z
537565,SVB,Debit Card,2602.95,usd,CRATE AND BARREL,furniture,2012-09-05T21:03:49Z
630474,Wells Fargo,Wire Transfer,5536.63,usd,VACLAV DESIGN SERVICES,contractor,2012-09-05T00:46:22Z
65847,SVB,Credit Card,112.24,usd,IRISH BANK,drink,2012-09-05T13:16:14Z
181512,SVB,Credit Card,293.37,usd,REI,clothing personal,2012-09-05T05:36:23Z
723601,Wells Fargo,Wire Transfer,3073.18,usd,FATEMA OFFICE DESIGN SERVICES,contractor,2012-09-05T08:52:29Z
253366,SVB,Debit Card,540.56,usd,FATEMA OFFICE DESIGN SERVICES,contractor,2012-09-05T07:02:04Z
10970,Wells Fargo,Credit Card,182.23,usd,P.C.H.,drink personal,2012-09-05T02:20:39Z
809357,Chase,Credit Card,411.47,usd,AMAZON.COM,office,2012-09-05T01:13:10Z
410960,Wells Fargo,Credit Card,28.81,usd,BRAINWASH,food personal,2012-09-05T13:01:15Z
541319,Wells Fargo,Credit Card,71.79,usd,BLOODHOUND,drink personal,2012-09-05T12:22:20Z
932711,Chase,Debit Card,237.51,usd,PATAGONIA,clothing personal,2012-09-05T01:04:06Z
276503,Wells Fargo,Debit Card,157.88,usd,PATAGONIA,clothing personal,2012-09-05T08:07:44Z
155149,Wells Fargo,Debit Card,85.74,usd,BACKCOUNTRY.COM,clothing personal,2012-09-05T04:58:50Z
554042,SVB,Credit Card,38.53,usd,EXTREME PIZZA,food personal,2012-09-05T10:12:37Z
616287,Wells Fargo,Credit Card,93.21,usd,BLOODHOUND,drink personal,2012-09-05T20:15:57Z
850823,Chase,Credit Card,272.51,usd,IRISH BANK,drink personal,2012-09-05T19:42:47Z
588692,SVB,Wire Transfer,4662.19,usd,VACLAV DESIGN SERVICES,contractor,2012-09-05T14:27:09Z
708434,SVB,Debit Card,21.57,usd,BRAINWASH,food personal,2012-09-05T04:41:53Z
351166,Wells Fargo,Credit Card,3.01,usd,"STARBUCKS, INC.",food drink personal,2012-09-05T23:35:21Z
447414,Wells Fargo,Debit Card,95.94,usd,BLOODHOUND,drink personal,2012-09-05T08:13:21Z
838292,Chase,Debit Card,473.47,usd,AMAZON.COM,office,2012-09-05T06:39:44Z
665036,Chase,Credit Card,1465.85,usd,CRATE AND BARREL,furniture,2012-09-05T10:36:19Z
862527,Wells Fargo,Wire Transfer,2736.56,usd,AMAZON.COM,office,2012-09-05T10:08:50Z
104107,SVB,Credit Card,285.77,usd,IRISH BANK,drink personal,2012-09-05T08:14:48Z
460228,SVB,Debit Card,619.29,usd,FATEMA OFFICE DESIGN SERVICES,contractor,2012-09-05T03:24:41Z
852573,SVB,Debit Card,14.48,usd,BRAINWASH,food personal,2012-09-05T22:03:32Z
834794,SVB,Wire Transfer,3272.66,usd,FATEMA OFFICE DESIGN SERVICES,contractor,2012-09-05T20:50:41Z
710951,SVB,Debit Card,180.89,usd,RICKHOUSE,drink personal,2012-09-05T04:20:31Z
974927,Chase,Wire Transfer,4989.15,usd,FATEMA OFFICE DESIGN SERVICES,contractor,2012-09-05T03:34:28Z
476925,Chase,Credit Card,275.33,usd,BOSE,office,2012-09-05T06:45:41Z
324479,Wells Fargo,Debit Card,250.96,usd,PATAGONIA,clothing personal,2012-09-05T22:30:14Z
522544,SVB,Credit Card,151.11,usd,BOSE,office,2012-09-05T01:18:34Z
776543,Chase,Credit Card,193.95,usd,BOSE,office,2012-09-05T07:36:35Z
745070,SVB,Credit Card,355.05,usd,IRISH BANK,drink personal,2012-09-05T10:15:07Z
227661,Chase,Debit Card,145.53,usd,REI,clothing personal,2012-09-05T16:02:35Z
560242,SVB,Credit Card,199.5,usd,P.C.H.,drink,2012-09-05T00:52:27Z
367289,Chase,Debit Card,1993.86,usd,CRATE AND BARREL,furniture,2012-09-05T08:58:16Z
925803,Wells Fargo,Wire Transfer,1426.17,usd,AMAZON.COM,office,2012-09-05T02:12:15Z
181200,Wells Fargo,Debit Card,317.41,usd,CB2,furniture,2012-09-05T21:24:33Z
885403,Chase,Credit Card,84.2,usd,BACKCOUNTRY.COM,clothing personal,2012-09-05T20:58:14Z
262444,Wells Fargo,Debit Card,217.04,usd,RICKHOUSE,drink personal,2012-09-05T23:14:26Z
550631,SVB,Wire Transfer,2553.03,usd,FATEMA OFFICE DESIGN SERVICES,contractor,2012-09-05T22:53:12Z
7066,Chase,Credit Card,173.97,usd,BACKCOUNTRY.COM,clothing personal,2012-09-05T20:39:01Z
882453,SVB,Credit Card,97.46,usd,BLOODHOUND,drink personal,2012-09-05T06:19:19Z
56144,SVB,Debit Card,17.18,usd,EXTREME PIZZA,food personal,2012-09-05T04:18:40Z
336923,Wells Fargo,Wire Transfer,1492.13,usd,FATEMA OFFICE DESIGN SERVICES,contractor,2012-09-05T04:03:50Z
191080,SVB,Debit Card,22.9,usd,BRAINWASH,food personal,2012-09-05T01:09:05Z
494726,SVB,Debit Card,417.29,usd,IRISH BANK,drink personal,2012-09-05T10:21:10Z
379438,SVB,Credit Card,122.68,usd,P.C.H.,drink personal,2012-09-05T08:50:26Z
93139,SVB,Wire Transfer,2647.68,usd,VACLAV DESIGN SERVICES,contractor,2012-09-05T12:29:17Z
642430,Chase,Credit Card,222.09,usd,RICKHOUSE,drink,2012-09-05T02:14:45Z
116817,Wells Fargo,Debit Card,164.56,usd,BOSE,office,2012-09-05T08:20:26Z
780238,Chase,Credit Card,177.24,usd,BOSE,office,2012-09-05T22:57:16Z
566087,SVB,Credit Card,249.6,usd,IRISH BANK,drink personal,2012-09-05T16:18:05Z
369685,Wells Fargo,Credit Card,162.19,usd,BOSE,office,2012-09-05T10:58:37Z
368983,Chase,Credit Card,223.9,usd,PATAGONIA,clothing personal,2012-09-05T23:58:51Z
80174,SVB,Debit Card,65.54,usd,BLOODHOUND,drink personal,2012-09-05T16:57:28Z
210009,SVB,Credit Card,37.26,usd,EXTREME PIZZA,food personal,2012-09-05T22:35:30Z
79419,Chase,Credit Card,94.99,usd,BLOODHOUND,drink personal,2012-09-05T23:57:02Z
625086,Wells Fargo,Wire Transfer,4934.35,usd,FATEMA OFFICE DESIGN SERVICES,contractor,2012-09-05T20:04:07Z
79770,SVB,Wire Transfer,2989.68,usd,AMAZON.COM,office,2012-09-05T23:24:30Z
143080,SVB,Debit Card,100.55,usd,RICKHOUSE,drink,2012-09-05T07:46:29Z
574140,Wells Fargo,Wire Transfer,2224.58,usd,FATEMA OFFICE DESIGN SERVICES,contractor,2012-09-05T05:19:58Z
727356,Chase,Credit Card,93.34,usd,BLOODHOUND,drink personal,2012-09-05T12:10:39Z
46920,Wells Fargo,Credit Card,151.51,usd,PATAGONIA,clothing personal,2012-09-05T19:00:20Z
719692,Chase,Wire Transfer,8006.13,usd,VACLAV DESIGN SERVICES,contractor,2012-09-05T16:19:59Z
643036,SVB,Credit Card,195.5,usd,BACKCOUNTRY.COM,clothing personal,2012-09-05T23:38:47Z
157519,Wells Fargo,Credit Card,165.95,usd,BOSE,office,2012-09-05T12:18:40Z
43341,Chase,Credit Card,308.9,usd,IRISH BANK,drink personal,2012-09-05T12:08:50Z
945351,Chase,Debit Card,147.31,usd,PATAGONIA,clothing personal,2012-09-05T13:59:11Z
635429,SVB,Debit Card,266.78,usd,REI,clothing personal,2012-09-05T11:19:30Z
850005,Chase,Debit Card,299.67,usd,REI,clothing personal,2012-09-05T21:08:29Z
404075,Chase,Credit Card,34.06,usd,BLOODHOUND,drink personal,2012-09-05T03:23:45Z
486277,Wells Fargo,Credit Card,16.02,usd,EXTREME PIZZA,food personal,2012-09-05T00:49:21Z
735556,Wells Fargo,Credit Card,836.94,usd,AMAZON.COM,office,2012-09-05T12:53:55Z
825391,Chase,Credit Card,650.39,usd,CRATE AND BARREL,furniture,2012-09-05T08:20:52Z
360192,Wells Fargo,Debit Card,992.54,usd,FATEMA OFFICE DESIGN SERVICES,contractor,2012-09-05T20:34:32Z
44120,Chase,Credit Card,70.37,usd,BACKCOUNTRY.COM,clothing personal,2012-09-05T23:23:55Z
677007,Wells Fargo,Wire Transfer,1023.0,usd,FATEMA OFFICE DESIGN SERVICES,contractor,2012-09-05T16:54:23Z
669912,SVB,Wire Transfer,5990.03,usd,VACLAV DESIGN SERVICES,contractor,2012-09-05T00:58:50Z
179719,Chase,Credit Card,201.41,usd,RICKHOUSE,drink personal,2012-09-05T16:45:57Z
340724,SVB,Credit Card,230.33,usd,PATAGONIA,clothing personal,2012-09-05T11:31:20Z
495030,Wells Fargo,Credit Card,35.73,usd,BLOODHOUND,drink,2012-09-05T02:21:48Z
74957,Wells Fargo,Wire Transfer,4565.15,usd,FATEMA OFFICE DESIGN SERVICES,contractor,2012-09-05T18:04:12Z
861461,Wells Fargo,Credit Card,57.72,usd,BACKCOUNTRY.COM,clothing personal,2012-09-05T12:30:03Z
833425,Wells Fargo,Credit Card,39.01,usd,EXTREME PIZZA,food personal,2012-09-05T16:48:13Z
66175,SVB,Debit Card,28.82,usd,BRAINWASH,food personal,2012-09-06T08:37:47Z
15695,Wells Fargo,Debit Card,1131.43,usd,CB2,furniture,2012-09-06T05:39:25Z
442454,SVB,Debit Card,72.68,usd,IRISH BANK,drink personal,2012-09-06T12:24:31Z
596009,SVB,Credit Card,181.76,usd,P.C.H.,drink personal,2012-09-06T07:05:25Z
854177,Wells Fargo,Credit Card,116.58,usd,P.C.H.,drink personal,2012-09-06T11:25:11Z
103543,Wells Fargo,Wire Transfer,3680.21,usd,VACLAV DESIGN SERVICES,contractor,2012-09-06T10:12:45Z
236096,Chase,Credit Card,14.89,usd,BRAINWASH,food personal,2012-09-06T09:27:52Z
317600,SVB,Debit Card,108.35,usd,BACKCOUNTRY.COM,clothing personal,2012-09-06T00:27:05Z
340265,Wells Fargo,Debit Card,164.34,usd,CB2,furniture,2012-09-06T01:33:29Z
541661,SVB,Credit Card,207.87,usd,RICKHOUSE,drink,2012-09-06T12:43:35Z
196745,Chase,Debit Card,393.68,usd,RICKHOUSE,drink personal,2012-09-06T11:54:55Z
3181,Chase,Debit Card,2558.62,usd,CRATE AND BARREL,furniture,2012-09-06T10:13:15Z
837912,SVB,Debit Card,35.55,usd,EXTREME PIZZA,food personal,2012-09-06T10:46:50Z
35848,Wells Fargo,Debit Card,278.16,usd,BOSE,office,2012-09-06T13:01:55Z
659106,SVB,Credit Card,2.94,usd,"STARBUCKS, INC.",food drink personal,2012-09-06T18:19:05Z
622142,Chase,Debit Card,102.61,usd,REI,clothing personal,2012-09-06T07:24:11Z
977610,SVB,Credit Card,702.94,usd,CB2,furniture,2012-09-06T08:14:30Z
968252,Chase,Wire Transfer,2570.07,usd,AMAZON.COM,office,2012-09-06T10:52:46Z
198228,Wells Fargo,Credit Card,140.49,usd,BACKCOUNTRY.COM,clothing personal,2012-09-06T11:41:04Z
356304,Chase,Debit Card,790.73,usd,CRATE AND BARREL,furniture,2012-09-06T10:22:22Z
92268,Chase,Debit Card,6.86,usd,"STARBUCKS, INC.",food drink personal,2012-09-06T04:12:32Z
416991,Wells Fargo,Debit Card,160.12,usd,P.C.H.,drink,2012-09-06T09:15:38Z
167008,SVB,Credit Card,229.43,usd,REI,clothing personal,2012-09-06T00:23:22Z
272762,Chase,Credit Card,30.29,usd,BLOODHOUND,drink personal,2012-09-06T05:58:17Z
243225,Wells Fargo,Debit Card,2715.97,usd,CRATE AND BARREL,furniture,2012-09-06T00:36:32Z
994084,Wells Fargo,Debit Card,171.74,usd,CB2,furniture,2012-09-06T17:28:37Z
573037,SVB,Credit Card,30.67,usd,EXTREME PIZZA,food personal,2012-09-06T08:07:41Z
872092,SVB,Credit Card,178.7,usd,IRISH BANK,drink personal,2012-09-06T03:14:07Z
87366,Chase,Credit Card,4.92,usd,"STARBUCKS, INC.",food drink personal,2012-09-06T09:08:00Z
958732,Chase,Credit Card,80.05,usd,BLOODHOUND,drink,2012-09-06T22:57:06Z
81404,Wells Fargo,Wire Transfer,5357.39,usd,VACLAV DESIGN SERVICES,contractor,2012-09-06T07:55:32Z
47980,Chase,Credit Card,130.54,usd,P.C.H.,drink personal,2012-09-06T09:24:04Z
31405,SVB,Credit Card,23.16,usd,BRAINWASH,food personal,2012-09-06T04:50:05Z
91687,Chase,Credit Card,188.33,usd,REI,clothing personal,2012-09-06T16:55:10Z
164377,SVB,Credit Card,3.47,usd,"STARBUCKS, INC.",food drink personal,2012-09-06T07:01:34Z
833436,SVB,Debit Card,178.05,usd,P.C.H.,drink,2012-09-06T11:51:32Z
475372,SVB,Debit Card,1249.23,usd,CB2,furniture,2012-09-06T22:48:37Z
492093,Wells Fargo,Credit Card,551.18,usd,AMAZON.COM,office,2012-09-06T12:14:11Z
533765,Chase,Credit Card,395.44,usd,IRISH BANK,drink personal,2012-09-06T13:53:50Z
877377,SVB,Credit Card,136.91,usd,BACKCOUNTRY.COM,clothing personal,2012-09-06T00:07:54Z
799848,SVB,Credit Card,125.31,usd,RICKHOUSE,drink,2012-09-06T23:09:14Z
75706,Wells Fargo,Credit Card,29.6,usd,BRAINWASH,food personal,2012-09-06T22:27:49Z
553528,SVB,Debit Card,110.22,usd,P.C.H.,drink personal,2012-09-06T11:04:18Z
757833,SVB,Credit Card,45.63,usd,RICKHOUSE,drink personal,2012-09-06T10:48:19Z
97205,Chase,Wire Transfer,4986.88,usd,FATEMA OFFICE DESIGN SERVICES,contractor,2012-09-06T15:49:28Z
409126,Wells Fargo,Debit Card,4.59,usd,"STARBUCKS, INC.",food drink personal,2012-09-06T13:38:26Z
583041,Wells Fargo,Debit Card,179.01,usd,BACKCOUNTRY.COM,clothing personal,2012-09-06T16:44:46Z
403166,Chase,Wire Transfer,7768.41,usd,VACLAV DESIGN SERVICES,contractor,2012-09-06T17:21:43Z
871987,Wells Fargo,Debit Card,73.89,usd,BLOODHOUND,drink personal,2012-09-06T07:49:48Z
971741,Wells Fargo,Credit Card,1.55,usd,"STARBUCKS, INC.",food drink personal,2012-09-06T04:31:58Z
607428,Wells Fargo,Credit Card,4.37,usd,"STARBUCKS, INC.",food drink,2012-09-06T13:53:15Z
681885,SVB,Debit Card,314.67,usd,RICKHOUSE,drink personal,2012-09-06T20:37:18Z
995650,Wells Fargo,Wire Transfer,1926.36,usd,FATEMA OFFICE DESIGN SERVICES,contractor,2012-09-06T03:42:43Z
628721,SVB,Credit Card,96.79,usd,BLOODHOUND,drink,2012-09-06T16:41:30Z
437691,Wells Fargo,Credit Card,138.64,usd,PATAGONIA,clothing personal,2012-09-06T03:17:00Z
655973,Wells Fargo,Debit Card,183.9,usd,PATAGONIA,clothing personal,2012-09-06T15:58:31Z
881327,Chase,Wire Transfer,6841.0,usd,VACLAV DESIGN SERVICES,contractor,2012-09-06T05:28:06Z
611837,Wells Fargo,Wire Transfer,2571.15,usd,VACLAV DESIGN SERVICES,contractor,2012-09-06T17:55:28Z
962544,Wells Fargo,Debit Card,786.21,usd,CB2,furniture,2012-09-06T00:04:50Z
326360,Chase,Debit Card,14.69,usd,BRAINWASH,food personal,2012-09-06T04:04:54Z
538703,Wells Fargo,Debit Card,22.7,usd,BRAINWASH,food personal,2012-09-06T02:56:23Z
369583,Chase,Wire Transfer,2122.62,usd,VACLAV DESIGN SERVICES,contractor,2012-09-06T10:14:23Z
842617,Wells Fargo,Credit Card,18.09,usd,EXTREME PIZZA,food personal,2012-09-06T10:40:26Z
304056,Wells Fargo,Credit Card,462.52,usd,IRISH BANK,drink,2012-09-06T17:26:00Z
338562,Chase,Credit Card,3.94,usd,"STARBUCKS, INC.",food drink,2012-09-06T22:55:51Z
453760,Chase,Credit Card,136.68,usd,PATAGONIA,clothing personal,2012-09-06T13:09:29Z
804648,Wells Fargo,Debit Card,991.77,usd,CB2,furniture,2012-09-06T13:58:02Z
21473,SVB,Debit Card,234.16,usd,REI,clothing personal,2012-09-06T15:20:32Z
532691,Chase,Debit Card,56.3,usd,BLOODHOUND,drink personal,2012-09-06T06:54:27Z
340918,Wells Fargo,Credit Card,149.23,usd,PATAGONIA,clothing personal,2012-09-06T00:28:40Z
838333,SVB,Debit Card,246.81,usd,IRISH BANK,drink personal,2012-09-06T23:23:52Z
753063,Wells Fargo,Credit Card,27.98,usd,EXTREME PIZZA,food,2012-09-06T02:00:12Z
542533,Chase,Wire Transfer,4943.77,usd,FATEMA OFFICE DESIGN SERVICES,contractor,2012-09-06T18:17:32Z
337251,Wells Fargo,Credit Card,97.86,usd,BLOODHOUND,drink personal,2012-09-06T22:41:41Z
46087,Chase,Wire Transfer,4797.63,usd,FATEMA OFFICE DESIGN SERVICES,contractor,2012-09-06T12:32:07Z
435585,Chase,Debit Card,24.27,usd,EXTREME PIZZA,food personal,2012-09-06T01:12:35Z
249825,Chase,Debit Card,745.45,usd,AMAZON.COM,office,2012-09-06T19:52:58Z
910078,Wells Fargo,Credit Card,236.62,usd,CB2,furniture,2012-09-06T06:36:24Z
911860,SVB,Credit Card,412.79,usd,IRISH BANK,drink personal,2012-09-06T10:59:52Z
70988,Wells Fargo,Credit Card,11.79,usd,BLOODHOUND,drink,2012-09-06T03:50:43Z
193707,SVB,Debit Card,254.03,usd,REI,clothing personal,2012-09-06T02:15:23Z
810474,SVB,Wire Transfer,4178.13,usd,FATEMA OFFICE DESIGN SERVICES,contractor,2012-09-06T01:44:05Z
365946,Wells Fargo,Debit Card,288.55,usd,PATAGONIA,clothing personal,2012-09-06T07:55:26Z
152712,Chase,Debit Card,168.8,usd,PATAGONIA,clothing personal,2012-09-06T03:30:15Z
702703,Chase,Credit Card,360.44,usd,IRISH BANK,drink personal,2012-09-06T11:12:48Z
15553,Wells Fargo,Debit Card,1246.59,usd,CRATE AND BARREL,furniture,2012-09-06T16:01:00Z
792676,SVB,Wire Transfer,2268.75,usd,AMAZON.COM,office personal,2012-09-06T17:15:51Z
556687,Wells Fargo,Debit Card,25.34,usd,BRAINWASH,food personal,2012-09-06T09:19:21Z
97870,Wells Fargo,Credit Card,569.91,usd,AMAZON.COM,office,2012-09-06T22:24:21Z
646532,SVB,Credit Card,203.08,usd,IRISH BANK,drink personal,2012-09-06T13:19:34Z
543191,Chase,Credit Card,72.96,usd,BLOODHOUND,drink personal,2012-09-06T23:58:11Z
722143,SVB,Credit Card,217.25,usd,BOSE,office,2012-09-06T13:57:29Z
632352,Wells Fargo,Debit Card,196.36,usd,REI,clothing personal,2012-09-06T17:01:12Z
480982,Chase,Credit Card,27.29,usd,BLOODHOUND,drink personal,2012-09-06T19:58:39Z
929541,SVB,Debit Card,290.66,usd,REI,clothing personal,2012-09-06T07:15:11Z
240355,Chase,Debit Card,34.31,usd,EXTREME PIZZA,food personal,2012-09-06T22:41:46Z
120935,Wells Fargo,Debit Card,127.55,usd,BACKCOUNTRY.COM,clothing personal,2012-09-06T14:07:34Z
3510,Wells Fargo,Wire Transfer,3451.0,usd,VACLAV DESIGN SERVICES,contractor,2012-09-06T05:36:32Z
677980,Wells Fargo,Wire Transfer,4669.93,usd,VACLAV DESIGN SERVICES,contractor,2012-09-06T08:40:16Z
408479,Wells Fargo,Wire Transfer,9353.54,usd,VACLAV DESIGN SERVICES,contractor,2012-09-06T08:39:38Z
257722,Wells Fargo,Credit Card,282.13,usd,RICKHOUSE,drink personal,2012-09-07T15:46:48Z
429510,Chase,Wire Transfer,4985.95,usd,FATEMA OFFICE DESIGN SERVICES,contractor,2012-09-07T09:14:34Z
926847,Chase,Debit Card,438.4,usd,CB2,furniture,2012-09-07T16:25:04Z
118995,SVB,Credit Card,21.82,usd,EXTREME PIZZA,food,2012-09-07T06:50:23Z
798884,Wells Fargo,Wire Transfer,2646.7,usd,VACLAV DESIGN SERVICES,contractor,2012-09-07T17:23:19Z
157254,Chase,Credit Card,252.51,usd,CRATE AND BARREL,furniture,2012-09-07T10:39:46Z
57628,SVB,Credit Card,76.7,usd,BACKCOUNTRY.COM,clothing personal,2012-09-07T17:02:51Z
528122,SVB,Credit Card,19.24,usd,EXTREME PIZZA,food personal,2012-09-07T20:46:04Z
434312,Chase,Wire Transfer,4277.7,usd,FATEMA OFFICE DESIGN SERVICES,contractor,2012-09-07T07:39:00Z
740606,Wells Fargo,Credit Card,334.36,usd,RICKHOUSE,drink personal,2012-09-07T07:36:40Z
453125,Chase,Wire Transfer,3464.79,usd,FATEMA OFFICE DESIGN SERVICES,contractor,2012-09-07T22:46:30Z
240042,Wells Fargo,Credit Card,182.53,usd,BACKCOUNTRY.COM,clothing personal,2012-09-07T12:16:03Z
296394,Chase,Debit Card,24.52,usd,RICKHOUSE,drink personal,2012-09-07T13:55:48Z
810211,Chase,Credit Card,196.13,usd,RICKHOUSE,drink personal,2012-09-07T21:47:06Z
209008,SVB,Debit Card,2.21,usd,"STARBUCKS, INC.",food drink personal,2012-09-07T14:04:34Z
530880,Wells Fargo,Debit Card,144.95,usd,P.C.H.,drink,2012-09-07T01:21:34Z
70791,Chase,Credit Card,257.47,usd,PATAGONIA,clothing personal,2012-09-07T15:11:36Z
315064,SVB,Credit Card,360.23,usd,IRISH BANK,drink personal,2012-09-07T02:06:24Z
823848,SVB,Credit Card,2340.44,usd,CRATE AND BARREL,furniture,2012-09-07T00:01:28Z
325032,Chase,Wire Transfer,1251.48,usd,AMAZON.COM,office,2012-09-07T12:51:19Z
167588,Wells Fargo,Wire Transfer,3766.94,usd,FATEMA OFFICE DESIGN SERVICES,contractor,2012-09-07T13:34:27Z
143319,Chase,Debit Card,25.34,usd,BRAINWASH,food personal,2012-09-07T04:45:54Z
203322,Wells Fargo,Wire Transfer,9186.41,usd,VACLAV DESIGN SERVICES,contractor,2012-09-07T01:08:21Z
968684,SVB,Debit Card,253.89,usd,RICKHOUSE,drink personal,2012-09-07T18:45:45Z
822249,Chase,Wire Transfer,2726.34,usd,FATEMA OFFICE DESIGN SERVICES,contractor,2012-09-07T18:16:21Z
810028,SVB,Debit Card,122.1,usd,RICKHOUSE,drink personal,2012-09-07T09:58:30Z
302675,Wells Fargo,Credit Card,55.65,usd,BACKCOUNTRY.COM,clothing personal,2012-09-07T13:45:50Z
371225,Chase,Debit Card,28.41,usd,BRAINWASH,food personal,2012-09-07T17:24:30Z
129210,Wells Fargo,Debit Card,54.27,usd,BACKCOUNTRY.COM,clothing personal,2012-09-07T03:31:04Z
552683,Chase,Credit Card,159.46,usd,PATAGONIA,clothing personal,2012-09-07T21:39:28Z
63337,SVB,Credit Card,22.02,usd,EXTREME PIZZA,food personal,2012-09-07T04:42:50Z
348637,Wells Fargo,Debit Card,39.88,usd,EXTREME PIZZA,food,2012-09-07T15:17:18Z
358903,Wells Fargo,Debit Card,134.12,usd,RICKHOUSE,drink personal,2012-09-07T13:32:42Z
202490,SVB,Debit Card,6.27,usd,"STARBUCKS, INC.",food drink personal,2012-09-07T07:04:53Z
826069,SVB,Credit Card,174.03,usd,IRISH BANK,drink personal,2012-09-07T14:35:18Z
493895,SVB,Debit Card,36.35,usd,EXTREME PIZZA,food personal,2012-09-07T09:49:51Z
446202,Chase,Credit Card,20.15,usd,BLOODHOUND,drink personal,2012-09-07T23:33:10Z
663445,Wells Fargo,Debit Card,28.53,usd,BRAINWASH,food personal,2012-09-07T15:50:49Z
9014,SVB,Credit Card,21.43,usd,BRAINWASH,food personal,2012-09-07T15:14:32Z
688784,Wells Fargo,Debit Card,6.01,usd,"STARBUCKS, INC.",food drink personal,2012-09-07T12:38:45Z
644863,Chase,Debit Card,31.37,usd,BLOODHOUND,drink,2012-09-07T10:46:21Z
572699,SVB,Credit Card,285.9,usd,REI,clothing personal,2012-09-07T11:37:18Z
596371,Wells Fargo,Credit Card,103.86,usd,RICKHOUSE,drink,2012-09-07T18:13:30Z
